timestamp,endpoint,http_code,total_time_ms
11:23:58.3N,/api/agents/top?limit=50,200,263.7
11:23:58.3N,/api/agents/top?limit=50,200,237.8
11:23:59.3N,/api/intent,429,196.5
11:24:00.3N,/api/agents/top?limit=50,200,218.3
11:24:01.3N,/api/agents/top?limit=50,200,306.5
11:24:01.3N,/api/agents/top?limit=50,200,222.0
11:24:02.3N,/api/intent,429,187.7
11:24:03.3N,/api/agents/top?limit=50,200,285.7
11:24:04.3N,/api/agents/top?limit=50,200,242.1
11:24:05.3N,/api/agents/top?limit=50,200,256.4
11:24:05.3N,/api/intent,429,198.8
11:24:06.3N,/api/agents/top?limit=50,200,247.3
11:24:07.3N,/api/agents/top?limit=50,200,360.4
11:24:08.3N,/api/agents/top?limit=50,200,244.4
11:24:09.3N,/api/intent,429,210.7
11:24:09.3N,/api/agents/top?limit=50,200,295.9
11:24:10.3N,/api/agents/top?limit=50,200,231.7
11:24:11.3N,/api/agents/top?limit=50,200,229.0
11:24:12.3N,/api/intent,200,206.1
11:24:12.3N,/api/agents/top?limit=50,200,237.2
11:24:13.3N,/api/agents/top?limit=50,200,254.0
11:24:14.3N,/api/agents/top?limit=50,200,223.0
11:24:15.3N,/api/intent,200,258.8
11:24:16.3N,/api/agents/top?limit=50,200,278.4
11:24:16.3N,/api/agents/top?limit=50,200,245.5
11:24:17.3N,/api/agents/top?limit=50,200,230.2
11:24:18.3N,/api/intent,200,222.1
11:24:19.3N,/api/agents/top?limit=50,200,315.1
11:24:20.3N,/api/agents/top?limit=50,200,213.5
11:24:20.3N,/api/agents/top?limit=50,200,233.6
11:24:21.3N,/api/intent,200,217.6
11:24:22.3N,/api/agents/top?limit=50,200,253.5
11:24:23.3N,/api/agents/top?limit=50,200,281.1
11:24:24.3N,/api/agents/top?limit=50,200,232.1
11:24:24.3N,/api/intent,200,247.6
11:24:25.3N,/api/agents/top?limit=50,200,230.1
11:24:26.3N,/api/agents/top?limit=50,200,223.8
11:24:27.3N,/api/agents/top?limit=50,200,265.4
11:24:27.3N,/api/intent,200,255.0
11:24:28.3N,/api/agents/top?limit=50,200,219.5
11:24:29.3N,/api/agents/top?limit=50,200,340.3
11:24:30.3N,/api/agents/top?limit=50,200,223.1
11:24:31.3N,/api/intent,200,205.3
11:24:31.3N,/api/agents/top?limit=50,200,213.3
11:24:32.3N,/api/agents/top?limit=50,200,225.3
11:24:33.3N,/api/agents/top?limit=50,200,228.8
11:24:34.3N,/api/intent,200,289.4
11:24:35.3N,/api/agents/top?limit=50,200,222.3
11:24:35.3N,/api/agents/top?limit=50,200,259.7
11:24:36.3N,/api/agents/top?limit=50,200,272.0
11:24:37.3N,/api/intent,200,213.6
11:24:38.3N,/api/agents/top?limit=50,200,239.9
11:24:38.3N,/api/agents/top?limit=50,200,220.0
11:24:39.3N,/api/agents/top?limit=50,200,256.4
11:24:40.3N,/api/intent,200,244.1
11:24:41.3N,/api/agents/top?limit=50,200,248.0
11:24:42.3N,/api/agents/top?limit=50,200,240.5
11:24:42.3N,/api/agents/top?limit=50,200,259.2
11:24:43.3N,/api/intent,429,197.8
11:24:44.3N,/api/agents/top?limit=50,200,231.6
11:24:45.3N,/api/agents/top?limit=50,200,219.1
11:24:45.3N,/api/agents/top?limit=50,200,221.6
11:24:46.3N,/api/intent,429,353.1
11:24:47.3N,/api/agents/top?limit=50,200,229.1
11:24:48.3N,/api/agents/top?limit=50,200,305.5
11:24:49.3N,/api/agents/top?limit=50,200,279.3
11:24:50.3N,/api/intent,429,216.4
11:24:50.3N,/api/agents/top?limit=50,200,243.8
11:24:51.3N,/api/agents/top?limit=50,200,240.2
11:24:52.3N,/api/agents/top?limit=50,200,240.8
11:24:53.3N,/api/intent,429,226.5
11:24:53.3N,/api/agents/top?limit=50,200,246.4
11:24:54.3N,/api/agents/top?limit=50,200,242.7
11:24:55.3N,/api/agents/top?limit=50,200,245.8
11:24:56.3N,/api/intent,429,216.6
11:24:57.3N,/api/agents/top?limit=50,200,282.3
11:24:57.3N,/api/agents/top?limit=50,200,243.7
11:24:58.3N,/api/agents/top?limit=50,200,229.5
11:24:59.3N,/api/intent,429,221.4
11:25:00.3N,/api/agents/top?limit=50,200,403.7
11:25:01.3N,/api/agents/top?limit=50,200,262.2
11:25:01.3N,/api/agents/top?limit=50,200,218.2
11:25:02.3N,/api/intent,429,209.0
11:25:03.3N,/api/agents/top?limit=50,200,338.2
11:25:04.3N,/api/agents/top?limit=50,200,237.8
11:25:05.3N,/api/agents/top?limit=50,200,257.3
11:25:05.3N,/api/intent,429,223.4
11:25:06.3N,/api/agents/top?limit=50,200,256.5
11:25:07.3N,/api/agents/top?limit=50,200,249.9
11:25:08.3N,/api/agents/top?limit=50,200,259.6
11:25:09.3N,/api/intent,429,247.7
11:25:09.3N,/api/agents/top?limit=50,200,261.5
11:25:10.3N,/api/agents/top?limit=50,200,249.8
11:25:11.3N,/api/agents/top?limit=50,200,236.1
11:25:12.3N,/api/intent,200,268.9
11:25:13.3N,/api/agents/top?limit=50,200,281.2
11:25:13.3N,/api/agents/top?limit=50,200,206.3
11:25:14.3N,/api/agents/top?limit=50,200,226.1
11:25:15.3N,/api/intent,200,195.2
11:25:16.3N,/api/agents/top?limit=50,200,219.9
11:25:16.3N,/api/agents/top?limit=50,200,233.0
11:25:17.3N,/api/agents/top?limit=50,200,210.5
11:25:18.3N,/api/intent,200,223.6
11:25:19.3N,/api/agents/top?limit=50,200,262.9
11:25:19.3N,/api/agents/top?limit=50,200,249.6
11:25:20.3N,/api/agents/top?limit=50,200,247.6
11:25:21.3N,/api/intent,200,241.5
11:25:22.3N,/api/agents/top?limit=50,200,229.3
11:25:23.3N,/api/agents/top?limit=50,200,243.3
11:25:23.3N,/api/agents/top?limit=50,200,227.0
11:25:24.3N,/api/intent,200,220.1
11:25:25.3N,/api/agents/top?limit=50,200,236.3
11:25:26.3N,/api/agents/top?limit=50,200,228.4
11:25:26.3N,/api/agents/top?limit=50,200,226.2
11:25:27.3N,/api/intent,200,217.0
11:25:28.3N,/api/agents/top?limit=50,200,393.0
11:25:29.3N,/api/agents/top?limit=50,200,219.7
11:25:30.3N,/api/agents/top?limit=50,200,240.9
11:25:30.3N,/api/intent,200,223.3
11:25:31.3N,/api/agents/top?limit=50,200,228.4
11:25:32.3N,/api/agents/top?limit=50,200,217.3
11:25:33.3N,/api/agents/top?limit=50,200,224.4
11:25:33.3N,/api/intent,200,220.7
11:25:34.3N,/api/agents/top?limit=50,200,247.5
11:25:35.3N,/api/agents/top?limit=50,200,242.5
11:25:36.3N,/api/agents/top?limit=50,200,247.2
11:25:37.3N,/api/intent,200,207.5
11:25:37.3N,/api/agents/top?limit=50,200,244.0
11:25:38.3N,/api/agents/top?limit=50,200,235.0
11:25:39.3N,/api/agents/top?limit=50,200,253.2
11:25:40.3N,/api/intent,200,227.4
11:25:41.3N,/api/agents/top?limit=50,200,340.0
11:25:41.3N,/api/agents/top?limit=50,200,229.8
11:25:42.3N,/api/agents/top?limit=50,200,292.3
11:25:43.3N,/api/intent,429,207.8
11:25:44.3N,/api/agents/top?limit=50,200,235.7
11:25:45.3N,/api/agents/top?limit=50,200,347.1
11:25:45.3N,/api/agents/top?limit=50,200,239.5
11:25:46.3N,/api/intent,429,193.5
11:25:47.3N,/api/agents/top?limit=50,200,234.5
11:25:48.3N,/api/agents/top?limit=50,200,230.5
11:25:48.3N,/api/agents/top?limit=50,200,239.9
11:25:49.3N,/api/intent,429,204.5
11:25:50.3N,/api/agents/top?limit=50,200,226.5
11:25:51.3N,/api/agents/top?limit=50,200,219.1
11:25:52.3N,/api/agents/top?limit=50,200,301.6
11:25:52.3N,/api/intent,429,207.7
11:25:53.3N,/api/agents/top?limit=50,200,249.2
11:25:54.3N,/api/agents/top?limit=50,200,260.0
11:25:55.3N,/api/agents/top?limit=50,200,264.4
11:25:56.3N,/api/intent,429,251.5
11:25:56.3N,/api/agents/top?limit=50,200,253.3
11:25:57.3N,/api/agents/top?limit=50,200,254.0
11:25:58.3N,/api/agents/top?limit=50,200,222.8
11:25:59.3N,/api/intent,429,279.6
11:25:59.3N,/api/agents/top?limit=50,200,245.2
11:26:00.3N,/api/agents/top?limit=50,200,228.5
11:26:01.3N,/api/agents/top?limit=50,200,326.9
11:26:02.3N,/api/intent,429,278.8
11:26:03.3N,/api/agents/top?limit=50,200,221.4
11:26:04.3N,/api/agents/top?limit=50,200,280.7
11:26:04.3N,/api/agents/top?limit=50,200,244.8
11:26:05.3N,/api/intent,429,221.9
11:26:06.3N,/api/agents/top?limit=50,200,304.6
11:26:07.3N,/api/agents/top?limit=50,200,237.9
11:26:07.3N,/api/agents/top?limit=50,200,235.1
11:26:08.3N,/api/intent,429,248.6
11:26:09.3N,/api/agents/top?limit=50,200,242.5
11:26:10.3N,/api/agents/top?limit=50,200,241.4
11:26:11.3N,/api/agents/top?limit=50,200,254.0
11:26:11.3N,/api/intent,429,192.4
11:26:12.3N,/api/agents/top?limit=50,200,223.7
11:26:13.3N,/api/agents/top?limit=50,200,253.5
11:26:14.3N,/api/agents/top?limit=50,200,241.5
11:26:15.3N,/api/intent,200,297.6
11:26:15.3N,/api/agents/top?limit=50,200,257.6
11:26:16.3N,/api/agents/top?limit=50,200,271.9
11:26:17.3N,/api/agents/top?limit=50,200,228.3
11:26:18.3N,/api/intent,200,279.9
11:26:19.3N,/api/agents/top?limit=50,200,271.8
11:26:19.3N,/api/agents/top?limit=50,200,230.3
11:26:20.3N,/api/agents/top?limit=50,200,218.9
11:26:21.3N,/api/intent,200,215.5
11:26:22.3N,/api/agents/top?limit=50,200,233.3
11:26:22.3N,/api/agents/top?limit=50,200,239.3
11:26:23.3N,/api/agents/top?limit=50,200,271.9
11:26:24.3N,/api/intent,200,220.0
11:26:25.3N,/api/agents/top?limit=50,200,216.4
11:26:26.3N,/api/agents/top?limit=50,200,249.3
11:26:26.3N,/api/agents/top?limit=50,200,310.1
11:26:27.3N,/api/intent,200,244.2
11:26:28.3N,/api/agents/top?limit=50,200,253.4
11:26:29.3N,/api/agents/top?limit=50,200,252.6
11:26:30.3N,/api/agents/top?limit=50,200,249.1
11:26:30.3N,/api/intent,200,240.7
11:26:31.3N,/api/agents/top?limit=50,200,249.6
11:26:32.3N,/api/agents/top?limit=50,200,266.9
11:26:33.3N,/api/agents/top?limit=50,200,243.3
11:26:34.3N,/api/intent,200,218.5
11:26:34.3N,/api/agents/top?limit=50,200,269.3
11:26:35.3N,/api/agents/top?limit=50,200,261.9
11:26:36.3N,/api/agents/top?limit=50,200,263.2
11:26:37.3N,/api/intent,200,257.0
11:26:38.3N,/api/agents/top?limit=50,200,224.7
11:26:38.3N,/api/agents/top?limit=50,200,276.7
11:26:39.3N,/api/agents/top?limit=50,200,243.4
11:26:40.3N,/api/intent,200,222.0
11:26:41.3N,/api/agents/top?limit=50,200,228.5
11:26:42.3N,/api/agents/top?limit=50,200,351.1
11:26:42.3N,/api/agents/top?limit=50,200,231.5
11:26:43.3N,/api/intent,200,224.6
11:26:44.3N,/api/agents/top?limit=50,200,240.6
11:26:45.3N,/api/agents/top?limit=50,200,237.6
11:26:45.3N,/api/agents/top?limit=50,200,214.6
11:26:46.3N,/api/intent,429,209.1
11:26:47.3N,/api/agents/top?limit=50,200,275.7
11:26:48.3N,/api/agents/top?limit=50,200,226.0
11:26:49.3N,/api/agents/top?limit=50,200,219.7
11:26:49.3N,/api/intent,429,230.1
11:26:50.3N,/api/agents/top?limit=50,200,226.2
11:26:51.3N,/api/agents/top?limit=50,200,260.8
11:26:52.3N,/api/agents/top?limit=50,200,231.7
11:26:52.3N,/api/intent,429,222.5
11:26:53.3N,/api/agents/top?limit=50,200,301.4
11:26:54.3N,/api/agents/top?limit=50,200,228.0
11:26:55.3N,/api/agents/top?limit=50,200,248.9
11:26:56.3N,/api/intent,429,237.6
11:26:56.3N,/api/agents/top?limit=50,200,241.0
11:26:57.3N,/api/agents/top?limit=50,200,246.2
11:26:58.3N,/api/agents/top?limit=50,200,346.8
11:26:59.3N,/api/intent,429,213.5
11:27:00.3N,/api/agents/top?limit=50,200,253.3
11:27:00.3N,/api/agents/top?limit=50,200,279.3
11:27:01.3N,/api/agents/top?limit=50,200,234.6
11:27:02.3N,/api/intent,429,239.4
11:27:03.3N,/api/agents/top?limit=50,200,297.2
11:27:04.3N,/api/agents/top?limit=50,200,431.7
11:27:05.3N,/api/agents/top?limit=50,200,241.3
11:27:05.3N,/api/intent,429,223.4
11:27:06.3N,/api/agents/top?limit=50,200,217.3
11:27:07.3N,/api/agents/top?limit=50,200,310.8
11:27:08.3N,/api/agents/top?limit=50,200,267.4
11:27:09.3N,/api/intent,429,192.6
11:27:09.3N,/api/agents/top?limit=50,200,231.9
11:27:10.3N,/api/agents/top?limit=50,200,265.0
11:27:11.3N,/api/agents/top?limit=50,200,215.0
11:27:12.3N,/api/intent,429,211.3
11:27:12.3N,/api/agents/top?limit=50,200,254.7
11:27:13.3N,/api/agents/top?limit=50,200,233.7
11:27:14.3N,/api/agents/top?limit=50,200,235.7
11:27:15.3N,/api/intent,200,237.2
11:27:16.3N,/api/agents/top?limit=50,200,332.7
11:27:17.3N,/api/agents/top?limit=50,200,254.2
11:27:17.3N,/api/agents/top?limit=50,200,365.5
11:27:18.3N,/api/intent,200,225.9
11:27:19.3N,/api/agents/top?limit=50,200,230.3
11:27:20.3N,/api/agents/top?limit=50,200,233.1
11:27:21.3N,/api/agents/top?limit=50,200,282.8
11:27:21.3N,/api/intent,200,233.5
11:27:22.3N,/api/agents/top?limit=50,200,240.4
11:27:23.3N,/api/agents/top?limit=50,200,229.1
11:27:24.3N,/api/agents/top?limit=50,200,223.5
11:27:24.3N,/api/intent,200,222.7
11:27:25.3N,/api/agents/top?limit=50,200,259.5
11:27:26.3N,/api/agents/top?limit=50,200,300.4
11:27:27.3N,/api/agents/top?limit=50,200,250.1
11:27:28.3N,/api/intent,200,211.9
11:27:28.3N,/api/agents/top?limit=50,200,232.2
11:27:29.3N,/api/agents/top?limit=50,200,240.9
11:27:30.3N,/api/agents/top?limit=50,200,225.1
11:27:31.3N,/api/intent,200,205.0
11:27:31.3N,/api/agents/top?limit=50,200,255.5
11:27:32.3N,/api/agents/top?limit=50,200,226.7
11:27:33.3N,/api/agents/top?limit=50,200,235.2
11:27:34.3N,/api/intent,200,283.6
11:27:35.3N,/api/agents/top?limit=50,200,210.5
11:27:35.3N,/api/agents/top?limit=50,200,226.0
11:27:36.3N,/api/agents/top?limit=50,200,229.2
11:27:37.3N,/api/intent,200,269.8
11:27:38.3N,/api/agents/top?limit=50,200,234.2
11:27:39.3N,/api/agents/top?limit=50,200,246.8
11:27:39.3N,/api/agents/top?limit=50,200,257.8
11:27:40.3N,/api/intent,200,237.4
11:27:41.3N,/api/agents/top?limit=50,200,261.0
11:27:42.3N,/api/agents/top?limit=50,200,240.4
11:27:43.3N,/api/agents/top?limit=50,200,236.6
11:27:43.3N,/api/intent,200,248.5
11:27:44.3N,/api/agents/top?limit=50,200,239.2
11:27:45.3N,/api/agents/top?limit=50,200,286.0
11:27:46.3N,/api/agents/top?limit=50,200,218.6
11:27:47.3N,/api/intent,429,275.8
11:27:47.3N,/api/agents/top?limit=50,200,272.1
11:27:48.3N,/api/agents/top?limit=50,200,221.0
11:27:49.3N,/api/agents/top?limit=50,200,236.7
11:27:50.3N,/api/intent,429,197.4
11:27:50.3N,/api/agents/top?limit=50,200,238.4
11:27:51.3N,/api/agents/top?limit=50,200,243.1
11:27:52.3N,/api/agents/top?limit=50,200,225.3
11:27:53.3N,/api/intent,429,196.8
11:27:54.3N,/api/agents/top?limit=50,200,297.2
11:27:54.3N,/api/agents/top?limit=50,200,215.2
11:27:55.3N,/api/agents/top?limit=50,200,210.5
11:27:56.3N,/api/intent,429,206.8
11:27:57.3N,/api/agents/top?limit=50,200,214.4
11:27:57.3N,/api/agents/top?limit=50,200,225.7
11:27:58.3N,/api/agents/top?limit=50,200,233.7
11:27:59.3N,/api/intent,429,208.4
11:28:00.3N,/api/agents/top?limit=50,200,226.5
11:28:00.3N,/api/agents/top?limit=50,200,241.6
11:28:01.3N,/api/agents/top?limit=50,200,240.6
11:28:02.3N,/api/intent,429,237.4
11:28:03.3N,/api/agents/top?limit=50,200,338.0
11:28:04.3N,/api/agents/top?limit=50,200,267.8
11:28:05.3N,/api/agents/top?limit=50,200,229.0
11:28:05.3N,/api/intent,429,310.9
11:28:06.3N,/api/agents/top?limit=50,200,237.4
11:28:07.3N,/api/agents/top?limit=50,200,280.8
11:28:08.3N,/api/agents/top?limit=50,200,236.1
11:28:09.3N,/api/intent,429,201.5
11:28:09.3N,/api/agents/top?limit=50,200,237.3
11:28:10.3N,/api/agents/top?limit=50,200,331.8
11:28:11.3N,/api/agents/top?limit=50,200,238.2
11:28:12.3N,/api/intent,429,211.5
11:28:13.3N,/api/agents/top?limit=50,200,332.2
11:28:13.3N,/api/agents/top?limit=50,200,237.6
11:28:14.3N,/api/agents/top?limit=50,200,230.4
11:28:15.3N,/api/intent,200,235.8
11:28:16.3N,/api/agents/top?limit=50,200,227.1
11:28:17.3N,/api/agents/top?limit=50,200,300.4
11:28:17.3N,/api/agents/top?limit=50,200,228.0
11:28:18.3N,/api/intent,200,197.0
11:28:19.3N,/api/agents/top?limit=50,200,241.4
11:28:20.3N,/api/agents/top?limit=50,200,234.3
11:28:20.3N,/api/agents/top?limit=50,200,218.1
11:28:21.3N,/api/intent,200,231.4
11:28:22.3N,/api/agents/top?limit=50,200,242.7
11:28:23.3N,/api/agents/top?limit=50,200,243.2
11:28:24.3N,/api/agents/top?limit=50,200,242.8
11:28:24.3N,/api/intent,200,351.9
11:28:25.3N,/api/agents/top?limit=50,200,230.8
11:28:26.3N,/api/agents/top?limit=50,200,234.9
11:28:27.3N,/api/agents/top?limit=50,200,241.5
11:28:28.3N,/api/intent,200,210.5
11:28:28.3N,/api/agents/top?limit=50,200,367.8
11:28:29.3N,/api/agents/top?limit=50,200,210.4
11:28:30.3N,/api/agents/top?limit=50,200,240.4
11:28:31.3N,/api/intent,200,265.7
11:28:32.3N,/api/agents/top?limit=50,200,303.3
11:28:32.3N,/api/agents/top?limit=50,200,219.6
11:28:33.3N,/api/agents/top?limit=50,200,212.4
11:28:34.3N,/api/intent,200,205.7
11:28:35.3N,/api/agents/top?limit=50,200,375.3
11:28:36.3N,/api/agents/top?limit=50,200,229.5
11:28:36.3N,/api/agents/top?limit=50,200,230.1
11:28:37.3N,/api/intent,200,211.7
11:28:38.3N,/api/agents/top?limit=50,200,221.3
11:28:39.3N,/api/agents/top?limit=50,200,244.2
11:28:40.3N,/api/agents/top?limit=50,200,251.8
11:28:40.3N,/api/intent,200,247.3
11:28:41.3N,/api/agents/top?limit=50,200,262.3
11:28:42.3N,/api/agents/top?limit=50,200,255.9
11:28:43.3N,/api/agents/top?limit=50,200,245.6
11:28:43.3N,/api/intent,200,208.6
11:28:44.3N,/api/agents/top?limit=50,200,239.8
11:28:45.3N,/api/agents/top?limit=50,200,226.5
11:28:46.3N,/api/agents/top?limit=50,200,353.8
11:28:47.3N,/api/intent,429,240.1
11:28:47.3N,/api/agents/top?limit=50,200,226.1
11:28:48.3N,/api/agents/top?limit=50,200,242.9
11:28:49.3N,/api/agents/top?limit=50,200,235.8
11:28:50.3N,/api/intent,429,314.4
11:28:51.3N,/api/agents/top?limit=50,200,244.0
11:28:51.3N,/api/agents/top?limit=50,200,245.2
11:28:52.3N,/api/agents/top?limit=50,200,244.5
11:28:53.3N,/api/intent,429,199.1
11:28:54.3N,/api/agents/top?limit=50,200,249.2
11:28:55.3N,/api/agents/top?limit=50,200,244.1
11:28:55.3N,/api/agents/top?limit=50,200,226.8
11:28:56.3N,/api/intent,429,206.0
11:28:57.3N,/api/agents/top?limit=50,200,233.0
11:28:58.3N,/api/agents/top?limit=50,200,218.1
11:28:58.3N,/api/agents/top?limit=50,200,212.4
11:28:59.3N,/api/intent,429,213.0
11:29:00.3N,/api/agents/top?limit=50,200,219.0
11:29:01.3N,/api/agents/top?limit=50,200,239.6
11:29:01.3N,/api/agents/top?limit=50,200,241.8
11:29:02.3N,/api/intent,429,213.1
11:29:03.3N,/api/agents/top?limit=50,200,254.7
11:29:04.3N,/api/agents/top?limit=50,200,239.2
11:29:05.3N,/api/agents/top?limit=50,200,228.1
11:29:05.3N,/api/intent,429,224.5
11:29:06.3N,/api/agents/top?limit=50,200,248.2
11:29:07.3N,/api/agents/top?limit=50,200,235.8
11:29:08.3N,/api/agents/top?limit=50,200,231.8
11:29:08.3N,/api/intent,429,197.1
11:29:09.3N,/api/agents/top?limit=50,200,226.8
11:29:10.3N,/api/agents/top?limit=50,200,240.0
11:29:11.3N,/api/agents/top?limit=50,200,367.3
11:29:12.3N,/api/intent,429,201.1
11:29:12.3N,/api/agents/top?limit=50,200,289.1
11:29:13.3N,/api/agents/top?limit=50,200,239.4
11:29:14.3N,/api/agents/top?limit=50,200,234.5
11:29:15.3N,/api/intent,429,208.0
11:29:16.3N,/api/agents/top?limit=50,200,277.0
11:29:16.3N,/api/agents/top?limit=50,200,246.2
11:29:17.3N,/api/agents/top?limit=50,200,288.2
11:29:18.3N,/api/intent,200,247.3
11:29:19.3N,/api/agents/top?limit=50,200,239.8
11:29:20.3N,/api/agents/top?limit=50,200,240.3
11:29:20.3N,/api/agents/top?limit=50,200,231.4
11:29:21.3N,/api/intent,200,211.3
11:29:22.3N,/api/agents/top?limit=50,200,232.7
11:29:23.3N,/api/agents/top?limit=50,200,235.9
11:29:24.3N,/api/agents/top?limit=50,200,296.2
11:29:24.3N,/api/intent,200,226.9
11:29:25.3N,/api/agents/top?limit=50,200,225.7
11:29:26.3N,/api/agents/top?limit=50,200,259.2
11:29:27.3N,/api/agents/top?limit=50,200,264.8
11:29:27.3N,/api/intent,200,215.0
11:29:28.3N,/api/agents/top?limit=50,200,210.4
11:29:29.3N,/api/agents/top?limit=50,200,234.1
11:29:30.3N,/api/agents/top?limit=50,200,238.3
11:29:31.3N,/api/intent,200,220.2
11:29:31.3N,/api/agents/top?limit=50,200,247.8
11:29:32.3N,/api/agents/top?limit=50,200,237.6
11:29:33.3N,/api/agents/top?limit=50,200,221.5
11:29:34.3N,/api/intent,200,214.4
11:29:34.3N,/api/agents/top?limit=50,200,226.0
11:29:35.3N,/api/agents/top?limit=50,200,265.6
11:29:36.3N,/api/agents/top?limit=50,200,227.0
11:29:37.3N,/api/intent,200,260.0
11:29:38.3N,/api/agents/top?limit=50,200,220.0
11:29:38.3N,/api/agents/top?limit=50,200,250.8
11:29:39.3N,/api/agents/top?limit=50,200,239.0
11:29:40.3N,/api/intent,200,208.2
